,Word,Rank_by_remaining words,Unique_letters,Score_by_frequency,Score_by_position,Calculated_Score
1505,renew,55.63565891472868,4,159.03846153846155,32.312976588628764,369.47570566282064
1506,wedge,51.83653846153846,4,129.4230769230769,36.98709030100335,369.3906402904879
1507,login,45.474137931034484,5,116.53846153846153,28.799866220735787,369.0330652301937
1508,willy,42.9009009009009,4,104.96153846153845,37.70301003344481,368.97742048657864
1509,wreak,58.45454545454545,5,135.23076923076923,31.829966555183944,368.1827331284526
1510,curvy,49.35443037974684,5,93.11538461538461,39.00916387959866,367.9865485453942
1511,toddy,43.01904761904762,4,103.61538461538461,38.16147157190635,367.6618403482621
1512,cheap,52.654545454545456,5,132.5,29.220936454849497,367.6581049977827
1513,click,39.41284403669725,4,98.23076923076924,36.87458193979933,367.61808365180406
1514,asset,59.198581560283685,4,164.5769230769231,33.05230769230769,367.55252961947144
1515,tryst,50.917355371900825,4,132.73076923076923,35.184615384615384,366.8753831363348
1516,adult,52.10476190476191,5,126.42307692307693,30.235384615384614,366.8043203053432
1517,twirl,51.801980198019805,5,123.5769230769231,30.74568561872909,366.7289563187572
1518,cycle,50.16822429906542,4,128.1153846153846,35.873244147157195,366.4402745384995
1519,octet,51.34848484848485,4,150.84615384615384,31.167692307692306,366.2446144417808
1520,gusty,49.48863636363637,5,100.03846153846152,36.21685618729097,366.0515666782943
1521,hedge,54.53846153846154,4,136.8846153846154,36.427090301003346,365.70949049723805
1522,dully,43.78703703703704,4,104.73076923076923,38.2076254180602,365.54325401190096
1523,tabby,41.6036036036036,4,103.65384615384616,36.63070234113712,365.0561832241551
1524,tutor,48.08571428571429,4,137.61538461538464,31.88046822742475,364.95187495958703
1525,quote,70.22058823529412,5,123.53846153846153,41.45324414715719,364.6416340574098
1526,fully,42.35576923076923,4,98.46153846153845,39.2076254180602,364.57306177610576
1527,filmy,45.0,5,90.80769230769229,36.06301003344481,363.8665243118085
1528,savvy,46.18987341772152,4,91.5,45.88301003344482,363.5684713913465
1529,devil,48.19642857142857,5,121.88461538461539,28.734916387959863,363.34063911654675
1530,valid,45.00909090909091,5,112.11538461538461,29.170434782608694,363.3104389572999
1531,dwelt,52.67,5,125.73076923076923,30.42,363.0842984621227
1532,putty,44.34862385321101,4,104.5,38.489163879598664,362.7727109396513
1533,found,44.8,5,93.03846153846153,34.927357859531774,362.67719205961265
1534,owner,59.398058252427184,5,140.6153846153846,30.615852842809367,362.39062769730674
1535,ovary,61.22352941176471,5,123.46153846153848,35.93070234113712,362.2838989896553
1536,shook,46.88775510204081,4,106.76923076923077,39.756120401337796,362.11845795406873
1537,demon,47.085470085470085,5,125.80769230769229,27.026020066889636,361.05418621762743
1538,pixie,49.111111111111114,4,114.57692307692307,38.66555183946488,360.8291369188628
1539,fixer,58.265060240963855,5,118.07692307692308,35.60816053511706,360.80817689258356
1540,stoop,48.43589743589744,4,125.88461538461539,34.7009364548495,360.750127104465
1541,afoot,46.46031746031746,4,132.53846153846155,31.61230769230769,360.72475232633127
1542,rhino,52.205607476635514,5,126.46153846153845,29.770969899665552,360.5822091706166
1543,druid,39.198412698412696,4,108.57692307692308,32.505819397993314,360.15558889926103
1544,botch,47.824175824175825,5,101.15384615384615,34.04347826086956,360.0301210837595
1545,avert,64.23148148148148,5,153.57692307692307,30.104615384615386,359.899390030136
1546,titan,47.53378378378378,4,141.65384615384616,30.170635451505014,359.64202404347844
1547,sumac,49.83673469387755,5,111.84615384615384,32.00782608695652,359.168017607148
1548,brook,45.675925925925924,4,111.46153846153847,36.76688963210702,358.88437944191816
1549,obese,61.45454545454545,4,160.38461538461536,34.33785953177258,358.4609960679126
1550,woken,52.36666666666667,5,114.11538461538461,32.88448160535117,358.30285801453107
1551,oaken,64.7741935483871,5,144.26923076923077,32.16602006688963,358.2110959429582
1552,pixel,54.30337078651685,5,116.4230769230769,33.413377926421404,358.1811048047758
1553,icily,45.111111111111114,4,113.96153846153845,35.43531772575251,358.0726100010011
1554,frock,49.83132530120482,5,98.84615384615385,36.086889632107024,357.9124399003473
1555,snoop,47.07017543859649,4,119.96153846153845,35.085551839464884,357.6716455560988
1556,chill,47.293577981651374,4,114.42307692307693,36.951839464882944,357.60822927627896
1557,organ,50.44166666666667,5,135.30769230769232,26.658327759197327,357.54932858540406
1558,rayon,54.61946902654867,5,139.69230769230768,27.939866220735787,357.2887523944831
1559,eclat,58.5,5,159.11538461538464,26.246153846153845,356.93733879532704
1560,primo,50.90816326530612,5,115.65384615384616,31.42173913043478,356.92163596031673
1561,mound,45.61290322580645,5,96.34615384615384,33.76735785953177,356.6266149741513
1562,leggy,44.36283185840708,4,115.34615384615384,34.270702341137124,356.42392868636733
1563,cling,52.01123595505618,5,105.88461538461539,34.944147157190635,355.69694833629865
1564,aorta,58.15972222222222,4,166.92307692307693,30.982608695652175,355.690307792143
1565,adorn,53.58620689655172,5,138.46153846153848,27.52602006688963,355.6227718769525
1566,girth,49.04761904761905,5,115.34615384615385,30.241939799331103,355.6025255082288
1567,newer,60.36440677966102,4,159.03846153846155,33.72508361204014,355.41377437818437
1568,crimp,49.65217391304348,5,105.0,33.57478260869565,355.00481611208403
1569,rowdy,49.855555555555554,5,102.53846153846155,34.51685618729097,354.9559613918241
1570,midst,49.33684210526316,5,106.84615384615384,32.77384615384615,354.8828075389185
1571,etude,58.68595041322314,4,155.96153846153845,33.38247491638796,354.8639569746479
1572,lowly,45.82857142857143,4,108.15384615384616,37.55685618729097,354.5315351959694
1573,spunk,44.125,5,88.0,35.52535117056856,354.24712781983385
1574,think,47.43010752688172,5,99.0,33.922274247491636,354.0267274956421
1575,ensue,56.3125,4,160.65384615384613,31.017859531772572,353.96321834328086
1576,teeth,47.36470588235294,3,165.88461538461536,33.67886287625418,353.85875056600827
1577,harsh,48.59504132231405,4,127.88461538461539,33.605016722408024,353.7451165055679
1578,belch,55.022222222222226,5,119.1923076923077,32.658862876254176,353.73755144836787
1579,churn,48.13,5,107.96153846153845,31.536789297658864,353.70458037737706
1580,fetch,51.802083333333336,5,117.61538461538463,31.140401337792643,353.5176622969076
1581,newly,58.423529411764704,5,121.03846153846152,34.09377926421405,353.16751929586326
1582,gaffe,48.292929292929294,4,114.73076923076923,37.0886287625418,352.4496832097423
1583,felon,57.46938775510204,5,135.03846153846155,29.987558528428096,352.3157220875383
1584,evade,63.5462962962963,4,153.5,36.45939799331104,352.2797027149121
1585,leech,56.208,4,155.8076923076923,31.75886287625418,352.1402743428411
1586,grown,46.14705882352941,5,105.15384615384616,30.90602006688963,352.1228613690485
1587,debut,51.28,5,119.34615384615384,30.220000000000002,351.6615414616585
1588,tenth,51.53968253968254,4,140.57692307692307,32.21732441471572,351.4971076901526
1589,about,52.549019607843135,5,123.46153846153845,29.92,351.47841561423655
1590,cinch,37.60162601626016,4,99.57692307692308,33.158862876254176,351.2462505232271
1591,curio,54.02,5,125.6923076923077,30.184816053511707,351.1661594810905
1592,liken,56.26732673267327,5,131.07692307692307,30.122943143812712,350.8628302239299
1593,modem,42.86206896551724,4,115.84615384615384,32.441471571906355,350.7268591946131
1594,knife,54.76744186046512,5,112.26923076923076,34.21170568561873,350.65741160720285
1595,mirth,49.333333333333336,5,115.53846153846156,29.921939799331103,350.3852929724168
1596,rural,53.843283582089555,4,152.42307692307693,30.925685618729098,350.1857869255533
1597,abled,56.30909090909091,5,138.65384615384616,28.41351170568562,349.82296971292425
1598,gleam,53.767857142857146,5,136.84615384615384,27.484548494983276,349.75866173571444
1599,weedy,58.239583333333336,4,133.8076923076923,38.02147157190636,349.42319831244095
1600,avail,47.99230769230769,4,134.65384615384616,31.12722408026756,349.339354079233
1601,funny,41.072916666666664,4,87.38461538461539,41.04608695652174,349.31013551808934
1602,grass,54.50442477876106,4,135.65384615384616,35.08214046822743,349.25805052649685
1603,bravo,56.32222222222222,5,117.92307692307693,33.35866220735786,349.21882822808055
1604,stuck,49.104651162790695,5,98.15384615384615,34.94073578595317,349.2100568505216
1605,manic,48.23364485981308,5,116.07692307692307,28.98628762541806,348.7854887143872
1606,cyber,60.20224719101124,5,127.5,32.93431438127091,348.75152336830126
1607,paddy,43.82,4,98.34615384615384,38.84301003344481,348.7047595250443
1608,fluid,42.44,5,95.38461538461539,30.967357859531774,347.9982939336929
1609,tubal,50.22935779816514,5,122.11538461538461,28.608762541806023,347.7617666545668
1610,snuck,46.870588235294115,5,92.23076923076924,35.32535117056856,347.5617049494609
1611,going,40.23728813559322,4,100.84615384615385,34.624147157190635,347.11206771583676
1612,tonic,52.80582524271845,5,123.30769230769232,29.7047491638796,346.8200764916484
1613,weigh,49.637362637362635,5,107.65384615384616,31.941939799331106,346.3794700510817
1614,mania,47.58955223880597,4,135.3846153846154,30.421070234113714,346.1721911201736
1615,local,48.17985611510792,4,140.30769230769232,29.707224080267558,346.04935686080864
1616,cabby,41.97,4,93.96153846153845,38.590702341137124,345.58415651985115
1617,femur,51.826530612244895,5,120.96153846153847,29.59123745819398,345.3252191145277
1618,watch,48.43298969072165,5,106.50000000000001,31.405016722408025,345.2847224891828
1619,stung,50.59782608695652,5,105.8076923076923,33.01030100334448,345.14761222583087
1620,hound,46.351063829787236,5,99.15384615384615,32.247357859531775,344.9165235790352
1621,rotor,45.53631284916201,3,155.19230769230768,33.697391304347825,344.53223762683365
1622,bench,55.6,5,113.65384615384615,33.697324414715716,344.40921985848416
1623,niche,57.8469387755102,5,128.65384615384616,30.957859531772574,344.2574301908615
1624,amply,49.618556701030926,5,107.9230769230769,31.638394648829433,344.07620116622013
1625,prowl,54.3448275862069,5,112.84615384615384,33.116454849498325,343.82890927914076
1626,amaze,60.54081632653061,4,136.4230769230769,38.14401337792643,343.81589063121504
1627,evict,56.159574468085104,5,125.5,30.767692307692307,343.7833549477611
1628,natal,54.77205882352941,4,153.11538461538464,30.744147157190632,343.7812649556993
1629,demur,52.92307692307692,5,127.23076923076921,28.59123745819398,343.6766479349771
1630,straw,60.51546391752577,5,133.5,31.12989966555184,343.3702178186231
1631,wrong,49.084210526315786,5,105.15384615384616,32.03645484949833,343.16090739125525
1632,hatch,40.99248120300752,4,113.96153846153847,30.84501672240803,343.0039320771441
1633,block,47.963855421686745,5,93.88461538461537,35.02842809364548,342.82382746202416
1634,rival,52.160714285714285,5,131.5769230769231,27.156454849498324,342.51474694174095
1635,pinky,46.476190476190474,5,86.46153846153845,36.82147157190636,342.5023703433471
1636,tonga,52.3963963963964,5,128.76923076923077,27.859531772575252,342.3375196268449
1637,cough,45.92045454545455,5,92.23076923076924,34.08040133779264,342.2507096447163
1638,droop,45.306451612903224,4,121.8076923076923,31.80862876254181,342.0736365002676
1639,inlay,59.489583333333336,5,129.57692307692307,31.35993311036789,341.53236689949296
1640,pesto,55.26271186440678,5,144.3076923076923,26.146354515050167,341.38028654687366
1641,favor,56.95348837209303,5,115.96153846153847,33.5143143812709,341.18818418505714
1642,quilt,52.7625,5,100.5769230769231,35.784615384615385,341.0667148899067
1643,azure,74.69736842105263,5,139.15384615384613,36.577859531772575,340.70476279902846
1644,papal,38.023809523809526,3,131.1923076923077,32.905685618729095,340.6002360033501
1645,aroma,54.63503649635037,4,151.03846153846155,30.796454849498325,340.5469793448487
1646,growl,52.10989010989011,5,110.69230769230771,32.03645484949833,340.26065974166664
1647,rough,48.44,5,108.46153846153848,30.36040133779264,339.898414265766
1648,lemur,57.04761904761905,5,139.76923076923077,27.67123745819398,338.97887751775636
1649,furor,49.20338983050848,4,124.96153846153847,33.360468227424754,338.90148202036505
1650,goofy,47.144578313253014,4,95.15384615384613,41.94147157190635,338.60880518659263
1651,beech,57.74038461538461,4,138.96153846153845,35.158862876254176,338.46187263122414
1652,shrug,49.0,5,105.1923076923077,31.510301003344487,338.2287019001066
1653,macro,52.05263157894737,5,131.73076923076923,26.727892976588628,338.20440916456107
1654,thing,46.84313725490196,5,102.88461538461539,30.79183946488294,338.1505537396283
1655,chirp,51.483870967741936,5,107.8076923076923,32.204013377926415,337.17747908812413
1656,baggy,42.215053763440864,4,88.73076923076923,40.0553177257525,336.76509555146845
1657,scoop,45.96491228070175,4,116.1923076923077,33.27785953177258,336.48547139122974
1658,pivot,48.380434782608695,5,102.84615384615384,31.613846153846154,336.0203871478917
1659,clock,43.5,4,101.42307692307692,36.02842809364548,336.01048588131965
1660,bison,48.46153846153846,5,113.46153846153845,28.698327759197326,335.952646387429
1661,verve,47.37956204379562,3,141.19230769230768,37.57170568561873,335.89393406286524
1662,would,46.32967032967033,5,97.23076923076923,32.00735785953177,335.86468493967874
1663,pinch,43.89108910891089,5,95.34615384615385,30.918862876254185,335.83065679144386
1664,witty,46.405660377358494,4,105.73076923076923,36.74454849498328,334.87547388140666
1665,ralph,54.39047619047619,5,128.96153846153845,28.243478260869566,334.8308990043857
1666,delta,61.45217391304348,5,155.8846153846154,26.397993311036785,334.8165550692735
1667,synod,50.59574468085106,5,108.3076923076923,31.281204013377927,334.8102731431225
1668,scowl,53.904761904761905,5,108.23076923076923,33.3456856187291,334.7597760860929
1669,swing,49.59036144578313,5,93.11538461538461,35.625685618729094,334.4701794724284
1670,sprig,52.6063829787234,5,112.19230769230771,31.357993311036793,334.3820117406731
1671,clown,49.59340659340659,5,104.61538461538461,31.68755852842809,334.2184325178766
1672,cress,60.7008547008547,4,151.8076923076923,33.40214046822742,334.14368793377713
1673,dozen,58.5625,5,115.19230769230768,33.966020066889634,334.0554309181001
1674,actor,57.34453781512605,5,147.61538461538464,25.945083612040136,333.93707946665035
1675,pinto,48.0,5,119.07692307692307,26.877123745819397,333.379708001029
1676,kneel,55.8130081300813,4,152.69230769230768,30.45645484949833,333.28906868863305
1677,fling,46.94565217391305,5,96.38461538461539,32.46414715719064,333.2624207608873
1678,groom,43.936,4,116.69230769230771,31.359933110367894,333.1630520507319
1679,welsh,55.197916666666664,5,123.26923076923076,29.818862876254183,332.9607810532425
1680,ombre,59.97938144329897,5,133.96153846153845,29.808628762541808,332.88187310116854
1681,bicep,56.04545454545455,5,116.5,31.997859531772573,332.5649390913751
1682,vital,50.9,5,125.03846153846155,27.061070234113714,332.3845372944827
1683,vomit,48.752808988764045,5,100.88461538461539,32.11692307692308,332.2991535420454
1684,quart,66.41891891891892,5,119.34615384615384,36.96153846153846,332.07537305796166
1685,pulpy,38.00909090909091,4,90.19230769230768,34.967625418060194,331.90068539321203
